variant,date,issue_datetime,issue_hour,first_target_end,last_target_end,soc_measured_kwh,planned_terminal_kwh,milp_gap,price_mode,radius_scale,nominal_horizon_proxy_cost_yuan,box_worst_horizon_proxy_cost_yuan,q2_pv_history_only,load_history_through_date
4-3,2025-05-21,2025-05-21 18:00:00,18,2025-05-21 18:10:00,2025-05-22 18:00:00,10800.0,6000.0,2.7959752119232283e-16,forecast,1.0,39988.87506012074,44672.268938029185,False,2025-05-20
4-3,2025-05-22,2025-05-22 00:00:00,0,2025-05-22 00:10:00,2025-05-23 00:00:00,7024.290862818867,6000.0,0.0,forecast,1.0,37376.300295348956,41053.18943632291,False,2025-05-21
4-3,2025-05-22,2025-05-22 06:00:00,6,2025-05-22 06:10:00,2025-05-23 06:00:00,10133.057665972223,6000.0,0.0,forecast,1.0,34338.04783104452,37888.22265547263,False,2025-05-21
4-3,2025-05-22,2025-05-22 12:00:00,12,2025-05-22 12:10:00,2025-05-23 12:00:00,8353.102099305554,6000.0,0.0,forecast,1.0,35153.28406254553,39035.040223603704,False,2025-05-21
4-3,2025-05-22,2025-05-22 18:00:00,18,2025-05-22 18:10:00,2025-05-23 18:00:00,10800.0,6000.0,4.1327239148020033e-16,forecast,1.0,31415.6580424079,36167.90084152023,False,2025-05-21
4-3,2025-05-23,2025-05-23 00:00:00,0,2025-05-23 00:10:00,2025-05-24 00:00:00,7507.0491127023515,6000.0,0.0,forecast,1.0,12276.99745693495,14042.654723033354,False,2025-05-22
4-3,2025-05-23,2025-05-23 06:00:00,6,2025-05-23 06:10:00,2025-05-24 06:00:00,2767.223711421056,6000.0,0.0,forecast,1.0,14150.087061168819,16247.229610913237,False,2025-05-22
4-3,2025-05-23,2025-05-23 12:00:00,12,2025-05-23 12:10:00,2025-05-24 12:00:00,10800.0,6000.0,0.0,forecast,1.0,13660.13512220381,15616.609689857867,False,2025-05-22
4-3,2025-05-23,2025-05-23 18:00:00,18,2025-05-23 18:10:00,2025-05-24 18:00:00,10799.420398394097,6000.0,3.5917030176514034e-16,forecast,1.0,11900.375053798653,13678.277536885666,False,2025-05-22
4-3,2025-05-24,2025-05-24 00:00:00,0,2025-05-24 00:10:00,2025-05-25 00:00:00,7680.128397360533,6000.0,0.0,forecast,1.0,13132.346947773829,14888.459049739618,False,2025-05-23
4-3,2025-05-24,2025-05-24 06:00:00,6,2025-05-24 06:10:00,2025-05-25 06:00:00,2374.459778559126,6000.0,0.0,forecast,1.0,16960.24880305505,19081.5782990398,False,2025-05-23
4-3,2025-05-24,2025-05-24 12:00:00,12,2025-05-24 12:10:00,2025-05-25 12:00:00,10800.0,6000.0,0.0,forecast,1.0,15432.38875583877,17352.94371574449,False,2025-05-23
4-3,2025-05-24,2025-05-24 18:00:00,18,2025-05-24 18:10:00,2025-05-25 18:00:00,10800.0,6000.0,0.0,forecast,1.0,13711.265979856058,15508.15143010234,False,2025-05-23
4-3,2025-05-25,2025-05-25 00:00:00,0,2025-05-25 00:10:00,2025-05-26 00:00:00,7818.724104791523,6000.0,0.0,forecast,1.0,37535.832064220886,41378.79884660122,False,2025-05-24
4-3,2025-05-25,2025-05-25 06:00:00,6,2025-05-25 06:10:00,2025-05-26 06:00:00,10108.639748885997,6000.0,0.0,forecast,1.0,37138.06998489889,40915.55619514005,False,2025-05-24
4-3,2025-05-25,2025-05-25 12:00:00,12,2025-05-25 12:10:00,2025-05-26 12:00:00,10800.0,6000.0,2.537951726620422e-16,forecast,1.0,50419.30748791486,56186.03731883946,False,2025-05-24
4-3,2025-05-25,2025-05-25 18:00:00,18,2025-05-25 18:10:00,2025-05-26 18:00:00,10800.0,6000.0,2.2866785542168093e-16,forecast,1.0,45387.7451914906,50791.27875357117,False,2025-05-24
4-3,2025-05-26,2025-05-26 00:00:00,0,2025-05-26 00:10:00,2025-05-27 00:00:00,7454.109122557583,6000.0,0.0,forecast,1.0,36469.912736741026,40098.15459104684,False,2025-05-25
4-3,2025-05-26,2025-05-26 06:00:00,6,2025-05-26 06:10:00,2025-05-27 06:00:00,10133.17175925926,6000.0,1.6047134243044793e-15,forecast,1.0,37470.05315575577,41500.27918646433,False,2025-05-25
4-3,2025-05-26,2025-05-26 12:00:00,12,2025-05-26 12:10:00,2025-05-27 12:00:00,7155.282763044948,6000.0,4.868249459802123e-16,forecast,1.0,39035.70882165893,43067.69132247293,False,2025-05-25
4-3,2025-05-26,2025-05-26 18:00:00,18,2025-05-26 18:10:00,2025-05-27 18:00:00,10800.0,6000.0,0.0,forecast,1.0,42882.20795532965,47974.59492390674,False,2025-05-25
4-3,2025-05-27,2025-05-27 00:00:00,0,2025-05-27 00:10:00,2025-05-28 00:00:00,7263.24451406829,6000.0,0.0,forecast,1.0,34735.872999855215,38236.17668303561,False,2025-05-26
4-3,2025-05-27,2025-05-27 06:00:00,6,2025-05-27 06:10:00,2025-05-28 06:00:00,8496.231185169321,6000.0,0.0,forecast,1.0,39420.231706872124,43704.436246623045,False,2025-05-26
4-3,2025-05-27,2025-05-27 12:00:00,12,2025-05-27 12:10:00,2025-05-28 12:00:00,8032.902978507476,6000.0,0.0,forecast,1.0,41711.850389756386,46280.609695650994,False,2025-05-26
4-3,2025-05-27,2025-05-27 18:00:00,18,2025-05-27 18:10:00,2025-05-28 18:00:00,10800.0,6000.0,0.0,forecast,1.0,38055.92178485829,42834.12985306159,False,2025-05-26
4-3,2025-05-28,2025-05-28 00:00:00,0,2025-05-28 00:10:00,2025-05-29 00:00:00,7218.850758997828,6000.0,0.0,forecast,1.0,38693.43979815034,43064.86686723827,False,2025-05-27
4-3,2025-05-28,2025-05-28 06:00:00,6,2025-05-28 06:10:00,2025-05-29 06:00:00,10102.932407407407,6000.0,0.0,forecast,1.0,38342.35152254654,42617.18878848573,False,2025-05-27
4-3,2025-05-28,2025-05-28 12:00:00,12,2025-05-28 12:10:00,2025-05-29 12:00:00,8876.603807041618,6000.0,0.0,forecast,1.0,47612.1728280614,53003.90799119872,False,2025-05-27
4-3,2025-05-28,2025-05-28 18:00:00,18,2025-05-28 18:10:00,2025-05-29 18:00:00,10800.0,6000.0,0.0,forecast,1.0,38252.80262373788,42763.23445426698,False,2025-05-27
4-3,2025-05-29,2025-05-29 00:00:00,0,2025-05-29 00:10:00,2025-05-30 00:00:00,7372.612423912475,6000.0,0.0,forecast,1.0,37968.38261223912,42173.760079305765,False,2025-05-28
4-3,2025-05-29,2025-05-29 06:00:00,6,2025-05-29 06:10:00,2025-05-30 06:00:00,10131.785648148149,6000.0,5.976618659888165e-16,forecast,1.0,37570.74915746177,42158.096996907836,False,2025-05-28
4-3,2025-05-29,2025-05-29 12:00:00,12,2025-05-29 12:10:00,2025-05-30 12:00:00,8962.784586152202,6000.0,5.126010413350993e-16,forecast,1.0,37798.8660975618,42480.64206473278,False,2025-05-28
